,N,P,K,temperature,humidity,ph,rainfall,label,Red_spider_mite_count,Red_spider_mite_category,Red_spider_mite_count_lag_1,Red_spider_mite_count_lag_3,Red_spider_mite_count_lag_7,temperature_lag_1,temperature_lag_3,temperature_lag_7,humidity_lag_1,humidity_lag_3,humidity_lag_7,rainfall_lag_1,rainfall_lag_3,rainfall_lag_7,count_roll_mean_3,count_roll_max_3,count_roll_std_3,count_roll_mean_7,count_roll_max_7,count_roll_std_7,count_roll_mean_14,count_roll_max_14,count_roll_std_14,temperature_roll_mean_3,temperature_roll_max_3,temperature_roll_min_3,temperature_roll_mean_7,temperature_roll_max_7,temperature_roll_min_7,temperature_roll_mean_14,temperature_roll_max_14,temperature_roll_min_14,humidity_roll_mean_3,humidity_roll_min_3,humidity_roll_max_3,humidity_roll_mean_7,humidity_roll_min_7,humidity_roll_max_7,humidity_roll_mean_14,humidity_roll_min_14,humidity_roll_max_14,rainfall_roll_mean_3,rainfall_roll_sum_3,rainfall_roll_mean_7,rainfall_roll_sum_7,rainfall_roll_mean_14,rainfall_roll_sum_14,month,day_of_year,day_of_week,week_of_year
2025-04-19,65,59,48,24.92010883041556,68.95977024899666,6.4371065081418335,0.0,rice,-9223372036854775808,Low,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,24.37770458574103,26.048881197166175,22.76193213563977,77.5291613085924,70.82472948077022,81.37495288262281,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,24.09966555627471,24.92010883041556,23.00118325266769,24.293285415163673,26.048881197166175,21.79760689545301,23.67736065500077,26.048881197166175,20.45603245517643,74.57712746680316,68.95977024899666,77.5291613085924,76.25858163547421,68.95977024899666,83.0032246776518,76.31641423740983,67.21439703053684,91.11601117016976,0.0,0.0,0.0,0.0,0.0,0.0,4,109,5,16
2025-04-20,55,51,42,26.008126168211632,72.52064455325198,6.841799021041514,9.996094228670412,rice,-9223372036854775808,Low,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,24.92010883041556,23.00118325266769,25.990359229264474,68.95977024899666,77.2424508428204,83.0032246776518,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,25.101979861456027,26.008126168211632,24.37770458574103,24.29582354929898,26.048881197166175,21.79760689545301,24.063498563498374,26.048881197166175,20.45603245517643,73.00319203694703,68.95977024899666,77.5291613085924,74.76107018913137,68.95977024899666,78.36205541170969,76.12080321267648,67.21439703053684,91.11601117016976,3.3320314095566523,9.996094228669957,1.4280134612386282,9.996094228670398,0.7140067306193144,9.996094228670401,4,110,6,16
2025-04-21,54,65,52,22.645686295429414,72.77325764962856,7.378577655452127,0.0,rice,-9223372036854775808,Low,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,26.008126168211632,24.37770458574103,21.79760689545301,72.52064455325198,77.5291613085924,77.88867947777831,9.996094228670412,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,24.524640431352154,26.008126168211632,22.645686295429414,24.416977749295615,26.048881197166175,22.645686295429414,23.97113285457789,26.048881197166175,20.45603245517643,71.4178908172924,68.95977024899666,72.77325764962856,74.03029564225285,68.95977024899666,78.36205541170969,76.29289342840632,67.21439703053684,91.11601117016976,3.3320314095566523,9.996094228669957,1.4280134612386282,9.996094228670398,0.7140067306193144,9.996094228670401,4,111,0,17
2025-04-22,47,51,59,25.21472171888918,80.0498134784099,6.913978123929495,0.0,rice,-9223372036854775808,Low,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,22.645686295429414,24.92010883041556,23.917153915437773,72.77325764962856,68.95977024899666,78.36205541170969,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,24.622844727510028,26.008126168211632,22.645686295429414,24.602344578360096,26.048881197166175,22.645686295429414,24.311039230557373,26.048881197166175,21.79760689545301,75.11457189376348,72.52064455325198,80.0498134784099,74.27140393749573,68.95977024899666,80.0498134784099,75.50245073613776,67.21439703053684,83.0032246776518,3.3320314095566523,9.996094228669957,1.4280134612386282,9.996094228670398,0.7140067306193144,9.996094228670401,4,112,1,17
2025-04-23,43,45,49,26.160672271750688,76.78124041345457,6.646295139636392,0.0,rice,-9223372036854775808,Low,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,25.21472171888918,26.008126168211632,26.048881197166175,80.0498134784099,72.52064455325198,70.82472948077022,0.0,9.996094228670412,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,24.673693428689713,26.160672271750688,22.645686295429414,24.61831473187217,26.160672271750688,22.645686295429414,24.438078993689,26.160672271750688,21.79760689545301,76.53477051383102,72.77325764962856,80.0498134784099,75.12233407073634,68.95977024899666,80.0498134784099,75.83506290512263,67.21439703053684,83.0032246776518,0.0,0.0,1.4280134612386282,9.996094228670398,0.7140067306193144,9.996094228670401,4,113,2,17
2025-04-24,54,54,53,23.504515263125167,71.82708238976406,6.355455345405822,0.0,rice,-9223372036854775808,Low,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,26.160672271750688,22.645686295429414,23.00118325266769,76.78124041345457,72.77325764962856,77.2424508428204,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,24.95996975125496,26.160672271750688,23.504515263125167,24.69021930479467,26.160672271750688,22.645686295429414,24.36753481213886,26.160672271750688,21.79760689545301,76.21937876054285,71.82708238976406,80.0498134784099,74.34871000601402,68.95977024899666,80.0498134784099,75.45367570328486,67.21439703053684,83.0032246776518,0.0,0.0,1.4280134612386282,9.996094228670398,0.7140067306193144,9.996094228670401,4,114,3,17
2025-04-25,44,68,52,29.58957380628358,63.211627095555755,6.39079074916296,0.0,rice,-9223372036854775808,Low,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,23.504515263125167,25.21472171888918,24.37770458574103,71.82708238976406,80.0498134784099,77.5291613085924,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,26.418253780386426,29.58957380628358,23.504515263125167,25.434772050586457,29.58957380628358,22.645686295429414,24.709873254676797,29.58957380628358,21.79760689545301,70.60664996625813,63.211627095555755,76.78124041345457,72.30334797558021,63.211627095555755,80.0498134784099,75.16776356507194,63.211627095555755,83.0032246776518,0.0,0.0,1.4280134612386282,9.996094228670398,0.7140067306193144,9.996094228670401,4,115,4,17
2025-04-26,65,50,51,26.2077891926147,70.29506096750474,7.03700746116578,0.0,rice,-9223372036854775808,Low,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,29.58957380628358,26.160672271750688,24.92010883041556,63.211627095555755,76.78124041345457,68.95977024899666,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,26.433959420674437,29.58957380628358,23.504515263125167,25.61872638804348,29.58957380628358,22.645686295429414,24.95600590160358,29.58957380628358,21.79760689545301,68.44459015094152,63.211627095555755,71.82708238976406,72.49410379250993,63.211627095555755,80.0498134784099,74.37634271399209,63.211627095555755,83.0032246776518,0.0,0.0,1.4280134612386282,9.996094228670398,0.7140067306193144,9.996094228670401,4,116,5,17
2025-04-27,42,56,49,24.45818038897228,67.4613009933689,7.230177180303111,0.0,rice,-9223372036854775808,Low,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,26.2077891926147,23.504515263125167,26.008126168211632,70.29506096750474,71.82708238976406,72.52064455325198,0.0,0.0,9.996094228670412,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,26.751847795956802,29.58957380628358,24.45818038897228,25.397305562437857,29.58957380628358,22.645686295429414,24.84656455586842,29.58957380628358,21.79760689545301,66.98932968547646,63.211627095555755,70.29506096750474,71.77134042681236,63.211627095555755,80.0498134784099,73.26620530797187,63.211627095555755,80.0498134784099,0.0,0.0,0.0,0.0,0.7140067306193144,9.996094228670401,4,117,6,17
2025-04-28,56,52,51,26.597557399093656,75.84202414447941,5.5806276412896745,0.0,rice,-9223372036854775808,Low,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,24.45818038897228,29.58957380628358,22.645686295429414,67.4613009933689,63.211627095555755,72.77325764962856,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,25.75450899356016,26.597557399093656,24.45818038897228,25.961858577247035,29.58957380628358,23.504515263125167,25.18941816327132,29.58957380628358,22.645686295429414,71.19946203511769,67.4613009933689,75.84202414447941,72.20973564036248,63.211627095555755,80.0498134784099,73.12001564130766,63.211627095555755,80.0498134784099,0.0,0.0,0.0,0.0,0.7140067306193144,9.996094228670401,4,118,0,18
2025-04-29,69,63,42,25.528967242147033,71.52067603975779,7.866486376388156,0.0,rice,-9223372036854775808,Low,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,26.597557399093656,26.2077891926147,25.21472171888918,75.84202414447941,70.29506096750474,80.0498134784099,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,25.52823501007094,26.597557399093656,24.45818038897228,26.0067507948553,29.58957380628358,23.504515263125167,25.304547686607698,29.58957380628358,22.645686295429414,71.60800039253537,67.4613009933689,75.84202414447941,70.99128743484074,63.211627095555755,76.78124041345457,72.63134568616825,63.211627095555755,80.0498134784099,0.0,0.0,0.0,0.0,0.7140067306193144,9.996094228670401,4,119,1,18
2025-04-30,32,52,48,28.186224197504178,63.96337397689915,5.859026493731369,0.0,rice,-9223372036854775808,Low,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,25.528967242147033,24.45818038897228,26.160672271750688,71.52067603975779,67.4613009933689,76.78124041345457,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,26.77091627958157,28.186224197504178,25.528967242147033,26.296115355677227,29.58957380628358,23.504515263125167,25.4572150437747,29.58957380628358,22.645686295429414,70.44202472037878,63.96337397689915,75.84202414447941,69.16016365818997,63.211627095555755,75.84202414447941,72.14124886446317,63.211627095555755,80.0498134784099,0.0,0.0,0.0,0.0,0.7140067306193144,9.996094228670401,4,120,2,18
2025-05-01,45,57,45,29.090817168261,68.55648374329068,6.100598902399292,0.0,rice,-9223372036854775808,Low,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,28.186224197504178,26.597557399093656,23.504515263125167,63.96337397689915,75.84202414447941,71.82708238976406,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,27.60200286930402,29.090817168261,25.528967242147033,27.094158484982348,29.58957380628358,24.45818038897228,25.89218889488851,29.58957380628358,22.645686295429414,68.01351125331588,63.96337397689915,71.52067603975779,68.69293528012234,63.211627095555755,75.84202414447941,71.52082264306817,63.211627095555755,80.0498134784099,0.0,0.0,0.0,0.0,0.7140067306193144,9.996094228670401,5,121,3,18
2025-05-02,64,51,42,26.16232658883589,69.17851617629825,6.706692753641963,0.0,rice,-9223372036854775808,Low,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,29.090817168261,25.528967242147033,29.58957380628358,68.55648374329068,71.52067603975779,63.211627095555755,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,27.813122651533636,29.090817168261,26.16232658883589,26.60455173963268,29.090817168261,24.45818038897228,26.01966189510957,29.58957380628358,22.645686295429414,67.23279129882935,63.96337397689915,69.17851617629825,69.5453480059427,63.96337397689915,75.84202414447941,70.92434799076146,63.211627095555755,80.0498134784099,0.0,0.0,0.0,0.0,0.7140067306193144,9.996094228670401,5,122,4,18
2025-05-03,37,53,52,24.084866307696288,74.69792085393311,6.711174941945392,1.2076038254284869,rice,-9223372036854775808,Low,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,26.16232658883589,28.186224197504178,26.2077891926147,69.17851617629825,63.96337397689915,70.29506096750474,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,26.44600335493101,29.090817168261,24.084866307696288,26.301277041787188,29.090817168261,24.084866307696288,25.960001714915336,29.58957380628358,22.645686295429414,70.810973591174,68.55648374329068,74.69792085393311,70.1743279897182,63.96337397689915,75.84202414447941,71.33421589111406,63.211627095555755,80.0498134784099,0.4025346084760107,1.2076038254280321,0.17251483220406752,1.2076038254284727,0.8002641467213492,11.203698054098888,5,123,5,18
2025-05-04,40,51,54,20.45061061905892,76.54148436545205,6.368607113876974,0.0,rice,-9223372036854775808,Low,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,24.084866307696288,29.090817168261,24.45818038897228,74.69792085393311,68.55648374329068,67.4613009933689,1.2076038254284869,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,23.56593450519698,26.16232658883589,20.45061061905892,25.728767074656705,29.090817168261,20.45061061905892,25.563036318547287,29.58957380628358,20.45061061905892,73.47264046522781,69.17851617629825,76.54148436545205,71.47149704287291,63.96337397689915,76.54148436545205,71.62141873484265,63.211627095555755,80.0498134784099,0.4025346084760107,1.2076038254280321,0.17251483220406752,1.2076038254284727,0.08625741610203401,1.2076038254284762,5,124,6,18
2025-05-05,52,40,45,26.800400133539075,69.01862791308398,6.761394007410067,0.0,rice,-9223372036854775808,Low,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,20.45061061905892,26.16232658883589,26.597557399093656,76.54148436545205,69.17851617629825,75.84202414447941,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,23.778625686764713,26.800400133539075,20.45061061905892,25.757744608148915,29.090817168261,20.45061061905892,25.859801592697977,29.58957380628358,20.45061061905892,73.41934437748972,69.01862791308398,76.54148436545205,70.49672615267357,63.96337397689915,76.54148436545205,71.35323089651803,63.211627095555755,80.0498134784099,0.4025346084760107,1.2076038254280321,0.17251483220406752,1.2076038254284727,0.08625741610203401,1.2076038254284762,5,125,0,19
2025-05-06,62,42,40,30.096872253663783,68.53646737670749,6.477381448628587,0.0,rice,-9223372036854775808,Low,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,26.800400133539075,24.084866307696288,25.528967242147033,69.01862791308398,74.69792085393311,71.52067603975779,0.0,1.2076038254284869,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,25.782627668753875,30.096872253663783,20.45061061905892,26.41030246693702,30.096872253663783,20.45061061905892,26.20852663089616,30.096872253663783,20.45061061905892,71.36552655174785,68.53646737670749,76.54148436545205,70.07041062938067,63.96337397689915,76.54148436545205,70.53084903211071,63.211627095555755,76.78124041345457,0.0,0.0,0.17251483220406752,1.2076038254284727,0.08625741610203401,1.2076038254284762,5,126,1,19
2025-05-07,49,54,39,30.103233549988044,76.66705258867789,6.259602347090431,0.0,rice,-9223372036854775808,Low,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,30.096872253663783,20.45061061905892,28.186224197504178,68.53646737670749,76.54148436545205,63.96337397689915,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,29.000168645730252,30.103233549988044,26.800400133539075,26.684160945863287,30.103233549988044,20.45061061905892,26.490138150770257,30.103233549988044,20.45061061905892,71.40738262615646,68.53646737670749,76.66705258867789,71.88522185963478,68.53646737670749,76.66705258867789,70.52269275891237,63.211627095555755,76.66705258867789,0.0,0.0,0.17251483220406752,1.2076038254284727,0.08625741610203401,1.2076038254284762,5,127,2,19
2025-05-08,43,54,51,30.304449141572913,66.76719406255296,5.843679725435828,5.210091377145968,rice,-9223372036854775808,Low,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,30.103233549988044,26.800400133539075,29.090817168261,76.66705258867789,69.01862791308398,68.55648374329068,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,30.16818498174153,30.304449141572913,30.096872253663783,26.857536942050704,30.304449141572913,20.45061061905892,26.975847713516522,30.304449141572913,20.45061061905892,70.65690467597945,66.76719406255296,76.66705258867789,71.62960904810082,66.76719406255296,76.66705258867789,70.16127216411158,63.211627095555755,76.66705258867789,1.736697125715171,5.210091377145513,0.9168136003677773,6.417695202574441,0.4584068001838889,6.4176952025744445,5,128,3,19
2025-05-09,42,64,45,30.272192423034546,70.2445301307224,6.825889604007606,0.0,rice,-9223372036854775808,Low,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,30.304449141572913,30.096872253663783,26.16232658883589,66.76719406255296,68.53646737670749,69.17851617629825,5.210091377145968,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,30.22662503819845,30.304449141572913,30.103233549988044,27.44466063265051,30.304449141572913,20.45061061905892,27.024606186141593,30.304449141572913,20.45061061905892,71.22625892731776,66.76719406255296,76.66705258867789,71.78189675587569,66.76719406255296,76.66705258867789,70.66362238090919,63.96337397689915,76.66705258867789,1.736697125715171,5.210091377145513,0.9168136003677773,6.417695202574441,0.4584068001838889,6.4176952025744445,5,129,4,19
2025-05-10,35,73,51,26.886454830899233,73.36879071142054,6.149117790993777,0.0,rice,-9223372036854775808,Low,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,30.272192423034546,30.103233549988044,24.084866307696288,70.2445301307224,76.66705258867789,74.69792085393311,0.0,0.0,1.2076038254284869,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,29.154365465168848,30.304449141572913,26.886454830899233,27.844887564536645,30.304449141572913,20.45061061905892,27.073082303161918,30.304449141572913,20.45061061905892,70.1268383015653,66.76719406255296,73.36879071142054,71.59202102123105,66.76719406255296,76.66705258867789,70.88317450547461,63.96337397689915,76.66705258867789,1.736697125715171,5.210091377145513,0.7442987681637077,5.210091377145954,0.4584068001838889,6.4176952025744445,5,130,5,19
2025-05-11,52,46,54,24.1471290886859,72.69379109113989,6.76356580077411,0.0,rice,-9223372036854775808,Low,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,26.886454830899233,30.304449141572913,20.45061061905892,73.36879071142054,66.76719406255296,76.54148436545205,0.0,5.210091377145968,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,27.101925447539845,30.272192423034546,24.1471290886859,28.372961631626215,30.304449141572913,24.1471290886859,27.050864353141463,30.304449141572913,20.45061061905892,72.10237064442761,70.2445301307224,73.36879071142054,71.04235055347216,66.76719406255296,76.66705258867789,71.25692379817255,63.96337397689915,76.66705258867789,0.0,0.0,0.7442987681637077,5.210091377145954,0.4584068001838889,6.4176952025744445,5,131,6,19
2025-05-12,50,60,39,26.958067344812953,77.62581732610833,6.125489321227074,0.0,rice,-9223372036854775808,Low,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,24.1471290886859,30.272192423034546,26.800400133539075,72.69379109113989,70.2445301307224,69.01862791308398,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,25.997217088132647,26.958067344812953,24.1471290886859,28.395485518951055,30.304449141572913,24.1471290886859,27.076615063549983,30.304449141572913,20.45061061905892,74.56279970955626,72.69379109113989,77.62581732610833,72.27194904104707,66.76719406255296,77.62581732610833,71.38433759686032,63.96337397689915,77.62581732610833,0.0,0.0,0.7442987681637077,5.210091377145954,0.4584068001838889,6.4176952025744445,5,132,0,20
2025-05-13,44,53,36,28.172608012845433,71.45148387690848,6.785000517873656,0.0,rice,-9223372036854775808,Low,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,26.958067344812953,26.886454830899233,30.096872253663783,77.62581732610833,73.36879071142054,68.53646737670749,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,26.425934815448045,28.172608012845433,24.1471290886859,28.120590627405573,30.304449141572913,24.1471290886859,27.2654465471713,30.304449141572913,20.45061061905892,73.92369743138556,71.45148387690848,77.62581732610833,72.68837996964722,66.76719406255296,77.62581732610833,71.37939529951394,63.96337397689915,77.62581732610833,0.0,0.0,0.7442987681637077,5.210091377145954,0.4584068001838889,6.4176952025744445,5,133,1,20
2025-05-14,46,44,36,27.026811894414227,61.375001123386085,7.246111870039158,3.9668857995002798,rice,-9223372036854775808,Low,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,28.172608012845433,24.1471290886859,30.103233549988044,71.45148387690848,72.69379109113989,76.66705258867789,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,27.385829084024152,28.172608012845433,26.958067344812953,27.681101819466456,30.304449141572913,24.1471290886859,27.182631382664873,30.304449141572913,20.45061061905892,70.1507674421343,61.375001123386085,77.62581732610833,70.50380118889123,61.375001123386085,77.62581732610833,71.194511524263,61.375001123386085,77.62581732610833,1.3222952664999417,3.966885799499825,1.3109967395208904,9.176977176646233,0.7417557858624804,10.384581002074725,5,134,2,20
2025-05-15,53,59,41,29.170014645323064,66.32731544393958,6.292052351418082,0.0,rice,-9223372036854775808,Low,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,27.026811894414227,26.958067344812953,30.304449141572913,61.375001123386085,77.62581732610833,66.76719406255296,3.9668857995002798,0.0,5.210091377145968,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,28.123144850860857,29.170014645323064,27.026811894414227,27.519039748573626,30.272192423034546,24.1471290886859,27.188288345312163,30.304449141572913,20.45061061905892,66.38460014807805,61.375001123386085,71.45148387690848,70.44096138623219,61.375001123386085,77.62581732610833,71.0352852171665,61.375001123386085,77.62581732610833,1.3222952664999417,3.966885799499825,0.5666979713571808,3.9668857995002655,0.7417557858624804,10.384581002074725,5,135,3,20
2025-05-16,54,53,43,34.16847300176279,69.03158475314541,6.149190274023656,0.0,rice,-9223372036854775808,Low,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,29.170014645323064,28.172608012845433,30.272192423034546,66.32731544393958,71.45148387690848,70.2445301307224,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,30.12176651383331,34.16847300176279,27.026811894414227,28.075651259820514,34.16847300176279,24.1471290886859,27.76015594623551,34.16847300176279,20.45061061905892,65.57796710682369,61.375001123386085,69.03158475314541,70.26768347514977,61.375001123386085,77.62581732610833,71.02479011551273,61.375001123386085,77.62581732610833,1.3222952664999417,3.966885799499825,0.5666979713571808,3.9668857995002655,0.7417557858624804,10.384581002074725,5,136,4,20
2025-05-17,43,48,38,26.135021525574977,75.63271221579816,5.960841406840316,0.0,rice,-9223372036854775808,Low,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,34.16847300176279,27.026811894414227,26.886454830899233,69.03158475314541,61.375001123386085,73.36879071142054,0.0,3.9668857995002798,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,29.82450305755356,34.16847300176279,26.135021525574977,27.968303644774192,34.16847300176279,24.1471290886859,27.90659560465542,34.16847300176279,20.45061061905892,70.33053747096106,66.32731544393958,75.63271221579816,70.59110083291799,61.375001123386085,77.62581732610833,71.09156092707453,61.375001123386085,77.62581732610833,0.0,0.0,0.5666979713571808,3.9668857995002655,0.6554983697604454,9.176977176646236,5,137,5,20
2025-05-18,55,59,54,31.31322895244083,65.36872710287521,6.258999785792606,0.0,rice,-9223372036854775808,Low,-9.223372036854776e+18,-9.223372036854776e+18,-9.223372036854776e+18,26.135021525574977,29.170014645323064,24.1471290886859,75.63271221579816,66.32731544393958,72.69379109113989,0.0,0.0,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,-9.223372036854776e+18,-9.223372036854776e+18,0.0,30.538907826592816,34.16847300176279,26.135021525574977,28.99203219673918,34.16847300176279,26.135021525574977,28.6824969141827,34.16847300176279,24.1471290886859,70.0110080239396,65.36872710287521,75.63271221579816,69.54466312030875,61.375001123386085,77.62581732610833,70.29350683689047,61.375001123386085,77.62581732610833,0.0,0.0,0.5666979713571808,3.9668857995002655,0.6554983697604454,9.176977176646236,5,138,6,20
